asof,currency,index_price,expiry,T,F,a,b,rho,m,s,rmse_volpts,n_quotes,used,reason
2026-08-29T06:00:08.362937+00:00,ETH,2439.23,2026-11-27,0.246803,2458.5,,,,,,0.131,31,False,butterfly arbitrage in fit
2026-08-29T06:00:08.362937+00:00,ETH,2439.23,2026-12-25,0.323516,2463.38,-0.13599181,0.27068561,-0.438903,-0.418669,0.927128,0.843,44,True,
2026-08-29T06:00:08.362937+00:00,ETH,2439.23,2027-03-26,0.572831,2488.26,0.00829762,0.2583772,-0.526302,-0.409501,0.741594,0.234,39,True,
2026-08-29T06:00:08.362937+00:00,ETH,2439.23,2027-06-25,0.822146,2516.07,0.02687846,0.30673851,-0.526509,-0.485133,0.869514,0.117,40,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-08-30,0.000228,78121.15,,,,,,,0,False,expiry too near
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-08-31,0.002968,78129.46,,,,,,,0,False,expiry too near
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-01,0.005708,78145.43,,,,,,0.514,20,False,butterfly arbitrage in fit
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-02,0.008447,78159.35,,,,,,19.251,23,False,butterfly arbitrage in fit
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-04,0.013927,78184.57,,,,,,33.005,27,False,butterfly arbitrage in fit
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-11,0.033105,78238.31,-0.12499936,0.16330788,-0.037383,-0.008834,0.788326,0.24,27,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-18,0.052283,78301.37,-0.0249378,0.09788391,-0.365107,-0.113291,0.343686,0.203,20,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-09-25,0.071461,78357.06,-0.04694092,0.12557253,-0.231451,-0.076697,0.454338,0.506,43,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-10-30,0.167351,78721.95,-0.10050979,0.19040499,-0.278089,-0.144044,0.666552,0.312,53,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-11-27,0.244064,79032.28,,,,,,0.172,44,False,butterfly arbitrage in fit
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2026-12-25,0.320776,79347.22,-0.28196618,0.31651865,-0.307951,-0.283955,1.095313,0.534,59,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2027-03-26,0.570091,80265.89,-0.42558377,0.38399052,-0.224825,-0.243548,1.386706,0.185,51,True,
2026-08-30T06:00:03.478154+00:00,BTC,78129.7,2027-06-25,0.819406,81278.56,-0.73758053,0.49395317,-0.100236,-0.091276,1.791869,0.171,50,True,
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-08-30,0.000228,2456.28,,,,,,,0,False,expiry too near
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-08-31,0.002968,2456.49,,,,,,,0,False,expiry too near
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-01,0.005708,2456.98,,,,,,19.286,30,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-02,0.008447,2457.36,,,,,,28.21,26,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-04,0.013927,2458.05,,,,,,19.714,22,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-11,0.033105,2459.84,,,,,,0.286,19,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-18,0.052283,2461.85,,,,,,0.144,16,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-09-25,0.071461,2464.92,-0.08041162,0.16480984,-0.233314,-0.129189,0.606468,0.716,38,True,
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-10-30,0.167351,2470.67,-0.03071076,0.16444073,-0.476517,-0.284407,0.513184,0.491,39,True,
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-11-27,0.244064,2476.76,,,,,,0.168,31,False,butterfly arbitrage in fit
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2026-12-25,0.320776,2482.09,-0.17902025,0.28944837,-0.43286,-0.441628,1.032369,0.984,44,True,
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2027-03-26,0.570091,2508.05,0.06028185,0.21870894,-0.554195,-0.361846,0.629692,0.24,39,True,
2026-08-30T06:00:08.046603+00:00,ETH,2456.19,2027-06-25,0.819406,2536.26,0.08582501,0.27114862,-0.565738,-0.455584,0.757404,0.117,40,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-08-31,0.000228,77995.99,,,,,,,0,False,expiry too near
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-01,0.002968,78010.63,,,,,,,0,False,expiry too near
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-02,0.005708,78023.11,,,,,,17.455,22,False,butterfly arbitrage in fit
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-03,0.008447,78032.95,,,,,,33.203,27,False,butterfly arbitrage in fit
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-04,0.011187,78040.29,,,,,,36.085,26,False,butterfly arbitrage in fit
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-11,0.030365,78093.14,-0.08316201,0.14278455,-0.096043,-0.05266,0.607965,0.32,27,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-18,0.049543,78156.55,-0.09093652,0.15449868,-0.092351,-0.043054,0.628949,0.109,20,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-09-25,0.068721,78193.07,-0.03173351,0.11428276,-0.307847,-0.105093,0.365699,0.363,43,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-10-30,0.164612,78596.86,-0.07193906,0.17643098,-0.333645,-0.166604,0.558143,0.383,53,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-11-27,0.241324,78920.07,,,,,,0.15,44,False,butterfly arbitrage in fit
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2026-12-25,0.318036,79236.27,,,,,,1.128,59,False,butterfly arbitrage in fit
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2027-03-26,0.567352,80146.01,-0.33332289,0.34820182,-0.204912,-0.189366,1.246501,0.253,51,True,
2026-08-31T06:00:02.853813+00:00,BTC,77999.46,2027-06-25,0.816667,81150.48,-0.51869317,0.42553431,-0.123424,-0.10565,1.563719,0.091,50,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-08-31,0.000228,2435.7,,,,,,,0,False,expiry too near
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-01,0.002968,2436.13,,,,,,,0,False,expiry too near
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-02,0.005708,2436.5,,,,,,32.212,28,False,butterfly arbitrage in fit
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-03,0.008447,2436.84,,,,,,17.419,30,False,butterfly arbitrage in fit
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-04,0.011187,2437.12,,,,,,24.48,20,False,butterfly arbitrage in fit
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-11,0.030365,2438.94,,,,,,0.312,19,False,butterfly arbitrage in fit
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-18,0.049543,2440.85,-0.17900867,0.20566291,-0.212113,-0.197489,0.946985,0.057,16,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-09-25,0.068721,2443.69,-0.08113168,0.16089103,-0.293005,-0.17392,0.631884,0.633,35,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-10-30,0.164612,2449.49,-0.06648288,0.19495152,-0.482702,-0.352901,0.63604,0.789,39,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-11-27,0.241324,2455.48,,,,,,0.163,31,False,butterfly arbitrage in fit
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2026-12-25,0.318036,2460.5,-0.09632867,0.24560439,-0.454696,-0.398419,0.844718,1.663,44,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2027-03-26,0.567351,2485.23,0.04467104,0.23011303,-0.553122,-0.389326,0.671842,0.238,39,True,
2026-08-31T06:00:07.476352+00:00,ETH,2435.59,2027-06-25,0.816666,2513.19,0.09728229,0.26114795,-0.564196,-0.439497,0.728146,0.109,40,True,
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-01,0.000228,79140.56,,,,,,,0,False,expiry too near
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-02,0.002968,79157.5,,,,,,,0,False,expiry too near
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-03,0.005708,79169.92,,,,,,18.16,24,False,butterfly arbitrage in fit
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-04,0.008447,79181.13,,,,,,33.374,26,False,butterfly arbitrage in fit
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-11,0.027625,79230.25,,,,,,0.266,27,False,butterfly arbitrage in fit
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-18,0.046804,79294.29,,,,,,0.164,20,False,butterfly arbitrage in fit
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-09-25,0.065982,79335.62,-0.0258212,0.10552663,-0.203679,-0.067092,0.328257,0.352,45,True,
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-10-30,0.161872,79738.08,-0.08092074,0.17550392,-0.208324,-0.104581,0.593593,0.208,53,True,
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-11-27,0.238584,80060.2,,,,,,0.166,44,False,butterfly arbitrage in fit
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2026-12-25,0.315297,80392.47,-0.23874502,0.3114377,-0.351933,-0.332573,0.98074,1.08,59,True,
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2027-03-26,0.564612,81296.44,-0.19151587,0.29076546,-0.200165,-0.15103,0.994573,0.189,51,True,
2026-09-01T06:00:03.179897+00:00,BTC,79138.19,2027-06-25,0.813927,82298.77,-0.43346995,0.41401365,-0.194497,-0.214593,1.417112,0.054,50,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-01,0.000228,2482.92,,,,,,,0,False,expiry too near
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-02,0.002968,2483.32,,,,,,,0,False,expiry too near
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-03,0.005708,2483.7,,,,,,38.712,29,False,butterfly arbitrage in fit
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-04,0.008447,2484.06,,,,,,24.21,23,False,butterfly arbitrage in fit
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-11,0.027625,2486.16,,,,,,0.559,19,False,butterfly arbitrage in fit
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-18,0.046803,2488.13,-0.11253939,0.17848997,-0.30065,-0.241475,0.722201,0.072,16,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-09-25,0.065981,2491.31,-0.06443177,0.14242858,-0.296941,-0.18131,0.586551,0.747,35,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-10-30,0.161872,2496.74,-0.01675345,0.13546234,-0.403726,-0.231265,0.459468,0.6,39,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-11-27,0.238584,2502.53,,,,,,0.142,31,False,butterfly arbitrage in fit
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2026-12-25,0.315297,2507.13,-0.05521628,0.20949719,-0.391038,-0.293973,0.720474,0.81,44,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2027-03-26,0.564612,2532.13,0.02871837,0.22767233,-0.484515,-0.349394,0.696202,0.155,39,True,
2026-09-01T06:00:08.243392+00:00,ETH,2483.14,2027-06-25,0.813927,2560.6,0.07576903,0.26643309,-0.520592,-0.428036,0.765847,0.102,40,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-02,0.000228,77639.89,,,,,,,0,False,expiry too near
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-03,0.002968,77659.67,,,,,,,0,False,expiry too near
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-04,0.005708,77664.05,,,,,,37.089,22,False,butterfly arbitrage in fit
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-05,0.008447,77679.27,,,,,,36.169,29,False,butterfly arbitrage in fit
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-11,0.024886,77723.83,,,,,,12.473,27,False,butterfly arbitrage in fit
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-18,0.044064,77780.15,-0.17354334,0.21642096,0.020002,0.02837,0.826706,0.096,21,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-09-25,0.063242,77819.72,-0.02783007,0.10607792,-0.133307,-0.038444,0.336751,0.685,44,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-10-30,0.159132,78189.88,-0.07217287,0.17186278,-0.179924,-0.071825,0.548336,0.361,53,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-11-27,0.235845,78491.71,-0.46520398,0.38208802,-0.203368,-0.231025,1.333084,0.075,44,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2026-12-25,0.312557,78791.89,-0.27770546,0.31971214,-0.287916,-0.269887,1.058126,0.947,59,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2027-03-26,0.561872,79684.38,-0.40813752,0.3719094,-0.131536,-0.110328,1.352025,0.1,51,True,
2026-09-02T06:00:05.335901+00:00,BTC,77632.0,2027-06-25,0.811187,80663.17,-0.43498609,0.40791769,-0.103157,-0.061516,1.415239,0.089,50,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-02,0.000228,2422.45,,,,,,,0,False,expiry too near
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-03,0.002968,2422.69,,,,,,,0,False,expiry too near
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-04,0.005707,2422.97,,,,,,42.376,24,False,butterfly arbitrage in fit
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-05,0.008447,2423.29,,,,,,32.916,29,False,butterfly arbitrage in fit
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-11,0.024886,2425.02,-0.02192318,0.08576319,0.062241,0.040304,0.314424,0.366,19,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-18,0.044064,2427.13,-0.03207001,0.10485206,-0.071477,-0.015931,0.400771,0.07,16,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-09-25,0.063242,2430.16,-0.05107142,0.1322575,-0.205904,-0.08752,0.510398,0.628,38,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-10-30,0.159132,2436.28,-0.00775773,0.12163225,-0.344775,-0.159839,0.415762,0.414,39,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-11-27,0.235844,2442.48,,,,,,0.139,31,False,butterfly arbitrage in fit
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2026-12-25,0.312557,2447.47,-0.04046758,0.19706066,-0.358381,-0.230364,0.672349,0.715,43,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2027-03-26,0.561872,2471.6,0.03899172,0.21788744,-0.48754,-0.314661,0.659654,0.189,39,True,
2026-09-02T06:00:09.133456+00:00,ETH,2422.13,2027-06-25,0.811187,2499.23,0.06947089,0.27175825,-0.523421,-0.416159,0.770304,0.134,40,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-03,0.000228,77772.69,,,,,,,0,False,expiry too near
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-04,0.002968,77780.61,,,,,,,0,False,expiry too near
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-05,0.005708,77790.2,,,,,,17.292,24,False,butterfly arbitrage in fit
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-06,0.008447,77797.24,,,,,,30.493,25,False,butterfly arbitrage in fit
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-11,0.022146,77822.82,,,,,,15.292,27,False,butterfly arbitrage in fit
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-18,0.041324,77870.67,-0.05691042,0.13188641,0.063206,0.035679,0.467506,0.094,21,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-09-25,0.060502,77914.1,-0.02961901,0.11106787,-0.139293,-0.044282,0.331365,0.832,44,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-10-30,0.156393,78281.6,-0.09744937,0.19222851,-0.105247,-0.03613,0.613848,0.173,53,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-11-27,0.233105,78586.01,-0.38242045,0.3526409,-0.173705,-0.171377,1.195177,0.047,44,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2026-12-25,0.309817,78892.1,-0.20374795,0.28665444,-0.253522,-0.192193,0.897307,0.953,59,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2027-03-26,0.559132,79805.88,-0.2104786,0.29806036,-0.131605,-0.070882,1.012594,0.137,51,True,
2026-09-03T06:00:02.738238+00:00,BTC,77791.53,2027-06-25,0.808447,80804.64,-0.45076695,0.41570701,-0.11111,-0.077676,1.424595,0.066,50,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-03,0.000228,2405.44,,,,,,,0,False,expiry too near
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-04,0.002968,2405.83,,,,,,,0,False,expiry too near
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-05,0.005708,2406.26,,,,,,30.422,29,False,butterfly arbitrage in fit
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-06,0.008447,2406.47,,,,,,28.663,26,False,butterfly arbitrage in fit
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-11,0.022146,2407.97,-0.01585825,0.07386912,-0.025991,0.008908,0.271143,0.501,19,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-18,0.041324,2409.62,-0.03312388,0.10454348,-0.076868,-0.017811,0.40318,0.139,17,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-09-25,0.060502,2412.29,-0.04533178,0.12543018,-0.189764,-0.073103,0.479675,0.664,37,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-10-30,0.156392,2418.06,-0.06018593,0.16386962,-0.29077,-0.165719,0.627616,0.582,39,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-11-27,0.233105,2424.64,-0.1192313,0.28493163,-0.519185,-0.42729,0.735521,0.084,32,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2026-12-25,0.309817,2429.46,-0.06636993,0.21167915,-0.336382,-0.222543,0.741678,0.384,43,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2027-03-26,0.559132,2453.7,0.01788639,0.23734488,-0.500163,-0.348325,0.705749,0.205,39,True,
2026-09-03T06:00:06.730133+00:00,ETH,2404.82,2027-06-25,0.808447,2481.41,0.07210178,0.26075275,-0.507657,-0.391133,0.77725,0.12,40,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-04,0.000228,80975.44,,,,,,,0,False,expiry too near
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-05,0.002968,80964.86,,,,,,,0,False,expiry too near
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-06,0.005708,80971.21,,,,,,43.313,30,False,butterfly arbitrage in fit
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-07,0.008447,80979.72,,,,,,33.866,32,False,butterfly arbitrage in fit
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-11,0.019406,80996.55,,,,,,18.677,26,False,butterfly arbitrage in fit
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-18,0.038584,81038.73,-0.02361759,0.10007197,-0.418967,-0.176085,0.31711,0.171,21,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-09-25,0.057762,81062.94,-0.02379012,0.09485289,-0.202992,-0.097911,0.336899,0.492,43,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-10-30,0.153653,81440.88,-0.02211797,0.12408953,-0.286531,-0.119227,0.364757,0.21,53,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-11-27,0.230365,81760.45,,,,,,0.082,45,False,butterfly arbitrage in fit
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2026-12-25,0.307078,82075.7,-0.17712159,0.27548601,-0.327052,-0.27509,0.861569,0.654,59,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2027-03-26,0.556393,82970.99,-0.22678579,0.31072702,-0.214645,-0.184725,1.047084,0.191,51,True,
2026-09-04T06:00:03.205889+00:00,BTC,80982.99,2027-06-25,0.805708,83952.17,-0.40649497,0.40968456,-0.208885,-0.227395,1.36423,0.06,50,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-04,0.000228,2508.06,,,,,,,0,False,expiry too near
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-05,0.002968,2508.19,,,,,,,0,False,expiry too near
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-06,0.005708,2508.64,,,,,,42.819,30,False,butterfly arbitrage in fit
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-07,0.008447,2509.09,,,,,,31.8,31,False,butterfly arbitrage in fit
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-11,0.019406,2509.95,-0.00389721,0.0550349,-0.340173,-0.076474,0.156549,0.512,19,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-18,0.038584,2512.25,-0.01883487,0.09717153,-0.369978,-0.148525,0.311456,0.096,17,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-09-25,0.057762,2514.47,-0.01955566,0.09864584,-0.267492,-0.115821,0.355763,0.517,39,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-10-30,0.153653,2520.28,-0.02158948,0.13934683,-0.308186,-0.159136,0.470549,1.042,39,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-11-27,0.230365,2527.09,-0.02438598,0.17808109,-0.380882,-0.218651,0.533008,0.103,32,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2026-12-25,0.307077,2532.54,-0.03753233,0.19784343,-0.35749,-0.228318,0.665389,0.636,44,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2027-03-26,0.556392,2557.53,0.00650531,0.24589217,-0.478788,-0.355735,0.741655,0.249,39,True,
2026-09-04T06:00:07.677246+00:00,ETH,2508.44,2027-06-25,0.805708,2585.8,0.09068507,0.25872354,-0.502618,-0.377473,0.711838,0.101,40,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-05,0.000228,79573.98,,,,,,,0,False,expiry too near
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-06,0.002968,79563.22,,,,,,,0,False,expiry too near
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-07,0.005708,79570.22,-0.00285855,0.03067713,-0.332332,-0.04257,0.109042,0.361,19,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-08,0.008447,79574.03,-0.00116568,0.02528411,-0.297538,-0.03145,0.072181,0.596,22,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-11,0.016667,79582.91,,,,,,24.369,21,False,butterfly arbitrage in fit
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-18,0.035845,79623.21,-0.00733102,0.05479803,-0.153747,-0.045865,0.216152,0.186,21,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-09-25,0.055023,79665.9,-0.01185667,0.07303966,-0.142998,-0.046852,0.257667,0.644,43,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-10-30,0.150913,79993.56,-0.01389379,0.11353935,-0.318191,-0.113817,0.319091,0.184,53,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-11-27,0.227625,80318.45,-0.10073542,0.25383729,-0.498526,-0.344613,0.609897,0.077,45,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2026-12-25,0.304338,80651.25,-0.15535898,0.26186977,-0.327018,-0.25399,0.813898,0.552,59,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2027-03-26,0.553653,81575.24,-0.21981034,0.3066662,-0.230929,-0.203529,1.036907,0.138,51,True,
2026-09-05T06:00:02.625770+00:00,BTC,79600.49,2027-06-25,0.802968,82509.11,-0.48416573,0.44683557,-0.293917,-0.390609,1.458093,0.131,50,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-05,0.000228,2451.86,,,,,,,0,False,expiry too near
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-06,0.002968,2451.78,,,,,,,0,False,expiry too near
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-07,0.005708,2452.11,,,,,,17.134,20,False,butterfly arbitrage in fit
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-08,0.008447,2452.37,,,,,,16.296,24,False,butterfly arbitrage in fit
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-11,0.016666,2452.88,,,,,,16.189,21,False,butterfly arbitrage in fit
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-18,0.035845,2454.61,-0.05452623,0.13983814,-0.329809,-0.176864,0.469493,0.172,17,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-09-25,0.055023,2456.13,-0.02685053,0.1039947,-0.22554,-0.101859,0.38712,0.874,42,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-10-30,0.150913,2461.12,-0.00683472,0.12228407,-0.323453,-0.15632,0.388317,0.761,39,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-11-27,0.227625,2468.2,0.00299312,0.14333026,-0.331989,-0.164884,0.42714,0.136,32,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2026-12-25,0.304338,2474.38,-0.00767523,0.17764183,-0.374336,-0.222519,0.551287,1.027,44,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2027-03-26,0.553653,2499.11,0.0299761,0.22957816,-0.476833,-0.32538,0.663174,0.176,39,True,
2026-09-05T06:00:05.681790+00:00,ETH,2451.47,2027-06-25,0.802968,2527.17,0.04066678,0.28909668,-0.502755,-0.428924,0.824768,0.153,40,True,
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-06,0.000228,79979.61,,,,,,,0,False,expiry too near
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-07,0.002968,79977.04,,,,,,,0,False,expiry too near
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-08,0.005708,79982.29,,,,,,0.633,21,False,butterfly arbitrage in fit
2026-09-06T06:00:03.800057+00:00,BTC,79991.93,2026-09-09,0.008447,79988.03,,,,,,18.22,25,False,butterfly arbitrage in fit
