asof,market_id,question,asset,type,strike,resolution,T_years,forward,sigma_at_k,smile_slope,fair,fair_lo,fair_hi,market_yes,liquidity,edge_edge_yes,edge_edge_no,edge_side
2026-08-24T06:00:12.872700+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.6008,0.3479,0.0059,0.0032,0.0086,0.0195,131926.6115,-0.0136,0.0136,NO
2026-08-24T06:00:13.354018+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.5821,0.3428,0.0075,0.0041,0.011,0.0195,114105.4674,-0.012,0.012,NO
2026-08-24T06:00:13.836768+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.5627,0.3357,0.0107,0.007,0.0143,0.0225,117546.36128,-0.0118,0.0118,NO
2026-08-24T06:00:14.326663+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.5426,0.326,0.014,0.0088,0.0193,0.0265,124138.2513,-0.0125,0.0125,NO
2026-08-24T06:00:14.810879+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.522,0.3129,0.0209,0.015,0.0269,0.027,107679.38026,-0.0061,0.0061,NO
2026-08-24T06:00:15.294498+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.501,0.295,0.0306,0.022,0.0392,0.0395,102752.82085,-0.0089,0.0089,NO
2026-08-24T06:00:15.776254+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.48,0.2707,0.0493,0.0386,0.0601,0.0555,87411.47522,-0.0062,0.0062,NO
2026-08-24T06:00:16.257162+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.4596,0.2376,0.0839,0.0702,0.0976,0.08499999999999999,94164.7269,-0.0011,0.0011,NO
2026-08-24T06:00:16.739991+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.4408,0.1927,0.1505,0.1337,0.1673,0.14500000000000002,94378.0247,0.0055,-0.0055,YES
2026-08-24T06:00:17.220193+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.4253,0.1325,0.2777,0.2562,0.2993,0.245,116945.9188,0.0327,-0.0327,YES
2026-08-24T06:00:17.711955+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.4882,-0.3287,0.2249,0.1857,0.2641,0.215,112164.9068,0.0099,-0.0099,YES
2026-08-24T06:00:18.195241+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.5641,-0.4202,0.0988,0.0688,0.1289,0.095,202138.7462,0.0038,-0.0038,YES
2026-08-24T06:00:18.678955+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.6782,-0.4793,0.0449,0.022,0.0679,0.065,149290.3674,-0.0201,0.0201,NO
2026-08-24T06:00:19.154944+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.35605,78466.91,0.8442,-0.4991,0.0246,0.0091,0.04,0.025,159370.48323,-0.0004,0.0004,NO
2026-08-24T06:00:19.633263+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.8326,0.2459,0.0016,0.0009,0.0024,0.0165,108351.10281,-0.0149,0.0149,NO
2026-08-24T06:00:20.110481+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.7773,0.2487,0.0048,0.0034,0.0062,0.0185,102198.30519,-0.0137,0.0137,NO
2026-08-24T06:00:20.618194+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.7613,0.2487,0.0066,0.005,0.0082,0.024,104089.45256,-0.0174,0.0174,NO
2026-08-24T06:00:21.108214+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.7441,0.2482,0.0086,0.006,0.0112,0.0275,95631.33945,-0.0189,0.0189,NO
2026-08-24T06:00:21.597803+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.7258,0.2467,0.0124,0.0092,0.0156,0.035500000000000004,82016.35286,-0.0231,0.0231,NO
2026-08-24T06:00:22.085801+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.7061,0.244,0.0178,0.0131,0.0225,0.037000000000000005,86891.58942,-0.0192,0.0192,NO
2026-08-24T06:00:22.579519+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.35605,2474.69,0.6851,0.2393,0.0264,0.0193,0.0335,0.053500000000000006,76052.8625,-0.0271,0.0271,NO
2026-08-24T06:00:23.062900+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.6626,0.2315,0.0431,0.034,0.0522,0.07150000000000001,53798.17937,-0.0284,0.0284,NO
2026-08-24T06:00:23.541529+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.6389,0.2188,0.0752,0.0649,0.0855,0.10500000000000001,73111.2623,-0.0298,0.0298,NO
2026-08-24T06:00:24.024124+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.6142,0.1981,0.1317,0.1154,0.148,0.14500000000000002,57890.0113,-0.0133,0.0133,NO
2026-08-24T06:00:24.543384+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.5899,0.164,0.2497,0.2286,0.2709,0.3,78218.6957,-0.0503,0.0503,NO
2026-08-24T06:00:25.048363+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.6325,-0.3001,0.2001,0.1656,0.2346,0.1015,66596.84902,0.0986,-0.0986,YES
2026-08-24T06:00:25.543933+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.7839,-0.4218,0.0592,0.0372,0.0813,0.055,155358.8356,0.0042,-0.0042,YES
2026-08-24T06:00:26.033606+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.356049,2474.69,0.8801,-0.4362,0.037,0.02,0.054,0.045,117920.8602,-0.008,0.008,NO
2026-08-24T06:00:26.518349+00:00,0x6fefc0438c7598b23531457c8c60541990d0786bd4bd9dfc3eabc8d95c291092,"Will Bitcoin reach $250,000 by December 31, 2026?",BTC,touch,250000.0,2027-01-01T05:00:00+00:00,0.356049,78466.91,0.6981,0.3577,0.002,0.001,0.003,0.014499999999999999,144281.84152,-0.0125,0.0125,NO
2026-08-24T06:00:26.999648+00:00,0xa885bfe10688056a9d0f4e9a1523bfa18f66fda065f0400d714ba54776083713,"Will Bitcoin dip to $15,000 by December 31, 2026?",BTC,touch,15000.0,2027-01-01T05:00:00+00:00,0.356049,78466.91,1.0944,-0.4746,0.015,0.0053,0.0247,0.0185,82890.30547,-0.0035,0.0035,NO
2026-08-25T06:00:11.251921+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5428,0.3259,0.0356,0.0262,0.0449,0.0345,68650.99008,0.0011,-0.0011,YES
2026-08-25T06:00:11.738875+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.6417,0.3542,0.0089,0.0055,0.0123,0.0195,139190.80187,-0.0106,0.0106,NO
2026-08-25T06:00:12.232454+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.6236,0.3522,0.0113,0.0075,0.0152,0.0195,131962.67567,-0.0082,0.0082,NO
2026-08-25T06:00:12.709950+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.6046,0.3489,0.0133,0.0075,0.0192,0.020999999999999998,109354.27994,-0.0077,0.0077,NO
2026-08-25T06:00:13.179330+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5848,0.344,0.0186,0.0124,0.0247,0.025500000000000002,117051.29949,-0.0069,0.0069,NO
2026-08-25T06:00:13.658153+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5642,0.3366,0.0253,0.0178,0.0328,0.048,104385.68117,-0.0227,0.0227,NO
2026-08-25T06:00:14.157278+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5428,0.3259,0.0352,0.0255,0.0449,0.043,101092.92955,-0.0078,0.0078,NO
2026-08-25T06:00:14.631359+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5208,0.3107,0.051,0.0382,0.0638,0.0685,89805.27871,-0.0175,0.0175,NO
2026-08-25T06:00:15.105217+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.4985,0.2889,0.0785,0.0622,0.0947,0.0885,89714.86907,-0.01,0.01,NO
2026-08-25T06:00:15.566228+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.4766,0.258,0.128,0.1089,0.1472,0.14500000000000002,90746.3874,-0.017,0.017,NO
2026-08-25T06:00:16.034304+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.456,0.2144,0.214,0.1886,0.2395,0.24,81549.1232,-0.026,0.026,NO
2026-08-25T06:00:16.496797+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.4383,0.1536,0.3781,0.3532,0.4031,0.33,107778.1027,0.0481,-0.0481,YES
2026-08-25T06:00:16.968913+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.4999,-0.347,0.1842,0.1518,0.2167,0.20500000000000002,147024.7139,-0.0208,0.0208,NO
2026-08-25T06:00:17.438145+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.5798,-0.4401,0.0813,0.0536,0.1089,0.08499999999999999,296442.8337,-0.0037,0.0037,NO
2026-08-25T06:00:17.910283+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.6979,-0.4904,0.0407,0.021,0.0604,0.060000000000000005,145577.3658,-0.0193,0.0193,NO
2026-08-25T06:00:18.388794+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.8649,-0.4943,0.0236,0.0105,0.0368,0.0245,156294.25687,-0.0009,0.0009,NO
2026-08-25T06:00:18.853584+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.8076,0.2155,0.0017,0.0014,0.0021,0.017,106165.51751,-0.0153,0.0153,NO
2026-08-25T06:00:19.320546+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.759,0.2198,0.0047,0.0035,0.0059,0.0205,98535.07316,-0.0158,0.0158,NO
2026-08-25T06:00:19.795781+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.7448,0.2205,0.0065,0.005,0.0081,0.024,100737.93678,-0.0175,0.0175,NO
2026-08-25T06:00:20.293525+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.7296,0.2208,0.0091,0.0069,0.0112,0.027000000000000003,92358.94768,-0.0179,0.0179,NO
2026-08-25T06:00:20.774141+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.7132,0.2205,0.0133,0.0106,0.016,0.037000000000000005,78570.98218,-0.0237,0.0237,NO
2026-08-25T06:00:21.245047+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6956,0.2193,0.0201,0.0167,0.0236,0.0475,79497.12837,-0.0274,0.0274,NO
2026-08-25T06:00:21.720017+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6766,0.2165,0.0294,0.0229,0.0359,0.053500000000000006,67967.14892,-0.0241,0.0241,NO
2026-08-25T06:00:22.201525+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6562,0.2113,0.0476,0.0384,0.0568,0.08499999999999999,51378.59118,-0.0374,0.0374,NO
2026-08-25T06:00:22.674583+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6344,0.2018,0.0818,0.0694,0.0942,0.11,76871.4986,-0.0282,0.0282,NO
2026-08-25T06:00:23.152860+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6116,0.1849,0.1455,0.127,0.164,0.195,66160.9656,-0.0495,0.0495,NO
2026-08-25T06:00:23.638343+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.5887,0.1547,0.2785,0.2578,0.2992,0.33,80910.1384,-0.0515,0.0515,NO
2026-08-25T06:00:24.124228+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.6478,-0.3312,0.1898,0.156,0.2236,0.14150000000000001,65864.53606,0.0483,-0.0483,YES
2026-08-25T06:00:24.610378+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.8045,-0.4137,0.0594,0.0376,0.0812,0.065,149165.8131,-0.0056,0.0056,NO
2026-08-25T06:00:25.091623+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.35331,2531.43,0.8967,-0.4099,0.0383,0.0235,0.0531,0.055,112530.5578,-0.0167,0.0167,NO
2026-08-25T06:00:25.581890+00:00,0x6fefc0438c7598b23531457c8c60541990d0786bd4bd9dfc3eabc8d95c291092,"Will Bitcoin reach $250,000 by December 31, 2026?",BTC,touch,250000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,0.721,0.354,0.0036,0.0021,0.0052,0.016,141563.97521,-0.0124,0.0124,NO
2026-08-25T06:00:26.057724+00:00,0xa885bfe10688056a9d0f4e9a1523bfa18f66fda065f0400d714ba54776083713,"Will Bitcoin dip to $15,000 by December 31, 2026?",BTC,touch,15000.0,2027-01-01T05:00:00+00:00,0.35331,82016.7,1.1082,-0.4544,0.0138,0.0053,0.0222,0.0185,79663.15608,-0.0047,0.0047,NO
2026-08-27T06:00:13.272568+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5307,0.3336,0.0251,0.0173,0.033,0.028999999999999998,70941.2841,-0.0039,0.0039,NO
2026-08-27T06:00:13.766127+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.6321,0.3633,0.0061,0.0032,0.0089,0.017,135387.66,-0.0109,0.0109,NO
2026-08-27T06:00:14.239495+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.6135,0.3612,0.0079,0.0049,0.011,0.0165,122829.30254,-0.0086,0.0086,NO
2026-08-27T06:00:14.727223+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5941,0.3577,0.0102,0.0065,0.0139,0.02,112369.57749,-0.0098,0.0098,NO
2026-08-27T06:00:15.202158+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5738,0.3525,0.0131,0.0081,0.018,0.0175,119326.48087,-0.0044,0.0044,NO
2026-08-27T06:00:15.666406+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5526,0.3448,0.0184,0.0129,0.0239,0.0315,126699.52193,-0.0131,0.0131,NO
2026-08-27T06:00:16.123187+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5307,0.3336,0.0259,0.0187,0.033,0.035500000000000004,113121.19468,-0.0096,0.0096,NO
2026-08-27T06:00:16.584487+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.5082,0.3178,0.0371,0.0269,0.0474,0.049,104470.7453,-0.0119,0.0119,NO
2026-08-27T06:00:17.054914+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.347831,80210.45,0.4855,0.2952,0.0587,0.0459,0.0715,0.07050000000000001,104008.12857,-0.0118,0.0118,NO
2026-08-27T06:00:17.526998+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.4631,0.2632,0.0975,0.0811,0.1139,0.125,91480.7785,-0.0275,0.0275,NO
2026-08-27T06:00:17.992624+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.442,0.2181,0.1719,0.152,0.1918,0.185,92698.6523,-0.0131,0.0131,NO
2026-08-27T06:00:18.469493+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.4241,0.1554,0.3148,0.2923,0.3373,0.245,100602.7781,0.0698,-0.0698,YES
2026-08-27T06:00:18.936433+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.4874,-0.3517,0.1912,0.1552,0.2271,0.225,132487.7869,-0.0338,0.0338,NO
2026-08-27T06:00:19.405638+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.5682,-0.4453,0.0852,0.0585,0.1118,0.095,409203.761,-0.0098,0.0098,NO
2026-08-27T06:00:19.884379+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.34783,80210.45,0.688,-0.4977,0.0422,0.0232,0.0611,0.055,192357.8639,-0.0128,0.0128,NO
